,subject,spos_bins,repeats,session,recalled,adj_rec
1280,R1594E,3.0,,2,,
1281,R1594E,4.0,,2,,
1282,R1594E,5.0,,2,,
1283,R1594E,6.0,,2,,
1284,R1594E,7.0,,2,,
1285,R1594E,8.0,,2,,
1286,R1594E,9.0,,2,,
1287,R1594E,1.0,,3,,
1288,R1594E,2.0,,3,,
1289,R1594E,3.0,,3,,
1290,R1594E,4.0,,3,,
1291,R1594E,5.0,,3,,
1292,R1594E,6.0,,3,,
1293,R1594E,7.0,,3,,
1294,R1594E,8.0,,3,,
1295,R1594E,9.0,,3,,
1296,R1594E,1.0,,4,,
1297,R1594E,2.0,,4,,
1298,R1594E,3.0,,4,,
1299,R1594E,4.0,,4,,
1300,R1594E,5.0,,4,,
1301,R1594E,6.0,,4,,
1302,R1594E,7.0,,4,,
1303,R1594E,8.0,,4,,
1304,R1594E,9.0,,4,,
1305,R1594E,1.0,,5,,
1306,R1594E,2.0,,5,,
1307,R1594E,3.0,,5,,
1308,R1594E,4.0,,5,,
1309,R1594E,5.0,,5,,
1310,R1594E,6.0,,5,,
1311,R1594E,7.0,,5,,
1312,R1594E,8.0,,5,,
1313,R1594E,9.0,,5,,
1314,R1594E,1.0,,6,,
1315,R1594E,2.0,,6,,
1316,R1594E,3.0,,6,,
1317,R1594E,4.0,,6,,
1318,R1594E,5.0,,6,,
1319,R1594E,6.0,,6,,
1320,R1594E,7.0,,6,,
1321,R1594E,8.0,,6,,
1322,R1594E,9.0,,6,,
1323,R1596T,1.0,1.0,0,0.6,0.19339622641509435
1324,R1596T,2.0,1.0,0,0.08333333333333333,0.10944357092941999
1325,R1596T,3.0,1.0,0,0.0,0.053681865828092236
1326,R1596T,4.0,1.0,0,0.0,0.08642994409503843
1327,R1596T,5.0,1.0,0,0.0,0.07873864430468203
1328,R1596T,6.0,1.0,0,0.0,0.11756451532394928
1329,R1596T,7.0,1.0,0,0.0,0.13642557651991613
1330,R1596T,8.0,1.0,0,0.175,0.25140417540181687
1331,R1596T,9.0,1.0,0,0.5,0.4742681191973645
1332,R1596T,1.0,,1,,
1333,R1596T,2.0,,1,,
1334,R1596T,3.0,,1,,
1335,R1596T,4.0,,1,,
1336,R1596T,5.0,,1,,
1337,R1596T,6.0,,1,,
1338,R1596T,7.0,,1,,
1339,R1596T,8.0,,1,,
1340,R1596T,9.0,,1,,
1341,R1596T,1.0,,2,,
1342,R1596T,2.0,,2,,
1343,R1596T,3.0,,2,,
1344,R1596T,4.0,,2,,
1345,R1596T,5.0,,2,,
1346,R1596T,6.0,,2,,
1347,R1596T,7.0,,2,,
1348,R1596T,8.0,,2,,
1349,R1596T,9.0,,2,,
1350,R1596T,1.0,,3,,
1351,R1596T,2.0,,3,,
1352,R1596T,3.0,,3,,
1353,R1596T,4.0,,3,,
1354,R1596T,5.0,,3,,
1355,R1596T,6.0,,3,,
1356,R1596T,7.0,,3,,
1357,R1596T,8.0,,3,,
1358,R1596T,9.0,,3,,
1359,R1596T,1.0,,4,,
1360,R1596T,2.0,,4,,
1361,R1596T,3.0,,4,,
1362,R1596T,4.0,,4,,
1363,R1596T,5.0,,4,,
1364,R1596T,6.0,,4,,
1365,R1596T,7.0,,4,,
1366,R1596T,8.0,,4,,
1367,R1596T,9.0,,4,,
1368,R1596T,1.0,,5,,
1369,R1596T,2.0,,5,,
1370,R1596T,3.0,,5,,
1371,R1596T,4.0,,5,,
1372,R1596T,5.0,,5,,
1373,R1596T,6.0,,5,,
1374,R1596T,7.0,,5,,
1375,R1596T,8.0,,5,,
1376,R1596T,9.0,,5,,
1377,R1596T,1.0,,6,,
1378,R1596T,2.0,,6,,
1379,R1596T,3.0,,6,,
1380,R1596T,4.0,,6,,
1381,R1596T,5.0,,6,,
1382,R1596T,6.0,,6,,
1383,R1596T,7.0,,6,,
1384,R1596T,8.0,,6,,
1385,R1596T,9.0,,6,,
1386,R1603T,1.0,1.0,0,0.0,0.19339622641509435
1387,R1603T,2.0,1.0,0,0.0,0.10944357092941999
1388,R1603T,3.0,1.0,0,0.0,0.053681865828092236
1389,R1603T,4.0,1.0,0,0.05,0.08642994409503843
1390,R1603T,5.0,1.0,0,0.0,0.07873864430468203
1391,R1603T,6.0,1.0,0,0.1111111111111111,0.11756451532394928
1392,R1603T,7.0,1.0,0,0.0,0.13642557651991613
1393,R1603T,8.0,1.0,0,0.16666666666666666,0.25140417540181687
1394,R1603T,9.0,1.0,0,0.16666666666666666,0.47426811919736445
1395,R1603T,1.0,,1,,
1396,R1603T,2.0,,1,,
1397,R1603T,3.0,,1,,
1398,R1603T,4.0,,1,,
1399,R1603T,5.0,,1,,
1400,R1603T,6.0,,1,,
1401,R1603T,7.0,,1,,
1402,R1603T,8.0,,1,,
1403,R1603T,9.0,,1,,
1404,R1603T,1.0,,2,,
1405,R1603T,2.0,,2,,
1406,R1603T,3.0,,2,,
1407,R1603T,4.0,,2,,
1408,R1603T,5.0,,2,,
1409,R1603T,6.0,,2,,
1410,R1603T,7.0,,2,,
1411,R1603T,8.0,,2,,
1412,R1603T,9.0,,2,,
1413,R1603T,1.0,,3,,
1414,R1603T,2.0,,3,,
1415,R1603T,3.0,,3,,
1416,R1603T,4.0,,3,,
1417,R1603T,5.0,,3,,
1418,R1603T,6.0,,3,,
1419,R1603T,7.0,,3,,
1420,R1603T,8.0,,3,,
1421,R1603T,9.0,,3,,
1422,R1603T,1.0,,4,,
1423,R1603T,2.0,,4,,
1424,R1603T,3.0,,4,,
1425,R1603T,4.0,,4,,
1426,R1603T,5.0,,4,,
1427,R1603T,6.0,,4,,
1428,R1603T,7.0,,4,,
1429,R1603T,8.0,,4,,
1430,R1603T,9.0,,4,,
1431,R1603T,1.0,,5,,
1432,R1603T,2.0,,5,,
1433,R1603T,3.0,,5,,
1434,R1603T,4.0,,5,,
1435,R1603T,5.0,,5,,
1436,R1603T,6.0,,5,,
1437,R1603T,7.0,,5,,
1438,R1603T,8.0,,5,,
1439,R1603T,9.0,,5,,
1440,R1603T,1.0,,6,,
1441,R1603T,2.0,,6,,
1442,R1603T,3.0,,6,,
1443,R1603T,4.0,,6,,
1444,R1603T,5.0,,6,,
1445,R1603T,6.0,,6,,
1446,R1603T,7.0,,6,,
1447,R1603T,8.0,,6,,
1448,R1603T,9.0,,6,,
1449,R1604J,1.0,1.0,0,0.5833333333333334,0.19339622641509435
1450,R1604J,2.0,1.0,0,0.06666666666666667,0.10944357092941999
1451,R1604J,3.0,1.0,0,0.0,0.053681865828092236
1452,R1604J,4.0,1.0,0,0.3333333333333333,0.08642994409503843
1453,R1604J,5.0,1.0,0,0.0,0.07873864430468203
1454,R1604J,6.0,1.0,0,0.16666666666666666,0.11756451532394928
1455,R1604J,7.0,1.0,0,0.0,0.13642557651991613
1456,R1604J,8.0,1.0,0,0.25,0.25140417540181687
1457,R1604J,9.0,1.0,0,0.16666666666666666,0.47426811919736445
1458,R1604J,1.0,,1,,
1459,R1604J,2.0,,1,,
1460,R1604J,3.0,,1,,
1461,R1604J,4.0,,1,,
1462,R1604J,5.0,,1,,
1463,R1604J,6.0,,1,,
1464,R1604J,7.0,,1,,
1465,R1604J,8.0,,1,,
1466,R1604J,9.0,,1,,
1467,R1604J,1.0,,2,,
1468,R1604J,2.0,,2,,
1469,R1604J,3.0,,2,,
1470,R1604J,4.0,,2,,
1471,R1604J,5.0,,2,,
1472,R1604J,6.0,,2,,
1473,R1604J,7.0,,2,,
1474,R1604J,8.0,,2,,
1475,R1604J,9.0,,2,,
1476,R1604J,1.0,,3,,
1477,R1604J,2.0,,3,,
1478,R1604J,3.0,,3,,
1479,R1604J,4.0,,3,,
1480,R1604J,5.0,,3,,
1481,R1604J,6.0,,3,,
1482,R1604J,7.0,,3,,
1483,R1604J,8.0,,3,,
1484,R1604J,9.0,,3,,
1485,R1604J,1.0,,4,,
1486,R1604J,2.0,,4,,
1487,R1604J,3.0,,4,,
1488,R1604J,4.0,,4,,
1489,R1604J,5.0,,4,,
1490,R1604J,6.0,,4,,
1491,R1604J,7.0,,4,,
1492,R1604J,8.0,,4,,
1493,R1604J,9.0,,4,,
1494,R1604J,1.0,,5,,
1495,R1604J,2.0,,5,,
1496,R1604J,3.0,,5,,
1497,R1604J,4.0,,5,,
1498,R1604J,5.0,,5,,
1499,R1604J,6.0,,5,,
1500,R1604J,7.0,,5,,
1501,R1604J,8.0,,5,,
1502,R1604J,9.0,,5,,
1503,R1604J,1.0,,6,,
1504,R1604J,2.0,,6,,
1505,R1604J,3.0,,6,,
1506,R1604J,4.0,,6,,
1507,R1604J,5.0,,6,,
1508,R1604J,6.0,,6,,
1509,R1604J,7.0,,6,,
1510,R1604J,8.0,,6,,
1511,R1604J,9.0,,6,,
1512,R1610D,1.0,1.0,0,0.15,0.10821104122990918
1513,R1610D,2.0,1.0,0,0.26666666666666666,0.13444357092942
1514,R1610D,3.0,1.0,0,0.0,-0.19631813417190777
1515,R1610D,4.0,1.0,0,0.3333333333333333,0.19754105520614954
1516,R1610D,5.0,1.0,0,0.0,0.023183088749126474
1517,R1610D,6.0,1.0,0,0.0,0.030527478286912255
1518,R1610D,7.0,1.0,0,0.25,0.0808700209643606
1519,R1610D,8.0,1.0,0,0.3333333333333333,0.26066343466107617
1520,R1610D,9.0,1.0,0,0.5,0.5020458969751422
1521,R1610D,1.0,1.0,1,0.0,-0.04178895877009081
1522,R1610D,2.0,1.0,1,0.0,-0.13222309573724667
1523,R1610D,3.0,1.0,1,0.5,0.3036818658280922
1524,R1610D,4.0,1.0,1,0.16666666666666666,0.030874388539482878
1525,R1610D,5.0,1.0,1,0.0,0.023183088749126474
1526,R1610D,6.0,1.0,1,0.19444444444444442,0.2249719227313567
1527,R1610D,7.0,1.0,1,0.6666666666666666,0.4975366876310272
1528,R1610D,8.0,1.0,1,0.38888888888888884,0.3162189902166317
1529,R1610D,9.0,1.0,1,0.75,0.7520458969751422
1530,R1610D,1.0,1.0,2,0.5555555555555555,0.5137665967854647
1531,R1610D,2.0,1.0,2,0.4583333333333333,0.32611023759608665
1532,R1610D,3.0,1.0,2,0.25,0.05368186582809223
1533,R1610D,4.0,1.0,2,0.16666666666666666,0.030874388539482878
1534,R1610D,5.0,1.0,2,0.16666666666666666,0.18984975541579313
1535,R1610D,6.0,1.0,2,0.06666666666666667,0.09719414495357892
1536,R1610D,7.0,1.0,2,0.0,-0.1691299790356394
1537,R1610D,8.0,1.0,2,0.25,0.17733010132774285
1538,R1610D,9.0,1.0,2,0.16666666666666666,0.1687125636418089
1539,R1610D,1.0,,3,,
1540,R1610D,2.0,,3,,
1541,R1610D,3.0,,3,,
1542,R1610D,4.0,,3,,
1543,R1610D,5.0,,3,,
1544,R1610D,6.0,,3,,
1545,R1610D,7.0,,3,,
1546,R1610D,8.0,,3,,
1547,R1610D,9.0,,3,,
1548,R1610D,1.0,,4,,
1549,R1610D,2.0,,4,,
1550,R1610D,3.0,,4,,
1551,R1610D,4.0,,4,,
1552,R1610D,5.0,,4,,
1553,R1610D,6.0,,4,,
1554,R1610D,7.0,,4,,
1555,R1610D,8.0,,4,,
1556,R1610D,9.0,,4,,
1557,R1610D,1.0,,5,,
1558,R1610D,2.0,,5,,
1559,R1610D,3.0,,5,,
1560,R1610D,4.0,,5,,
1561,R1610D,5.0,,5,,
1562,R1610D,6.0,,5,,
1563,R1610D,7.0,,5,,
1564,R1610D,8.0,,5,,
1565,R1610D,9.0,,5,,
1566,R1610D,1.0,,6,,
1567,R1610D,2.0,,6,,
1568,R1610D,3.0,,6,,
1569,R1610D,4.0,,6,,
1570,R1610D,5.0,,6,,
1571,R1610D,6.0,,6,,
1572,R1610D,7.0,,6,,
1573,R1610D,8.0,,6,,
1574,R1610D,9.0,,6,,
1575,R1611T,1.0,1.0,0,0.0,-0.12882599580712784
1576,R1611T,2.0,1.0,0,0.125,0.04694357092941999
1577,R1611T,3.0,1.0,0,0.0,0.053681865828092236
1578,R1611T,4.0,1.0,0,0.125,0.010041055206149563
1579,R1611T,5.0,1.0,0,0.16666666666666666,0.0454053109713487
1580,R1611T,6.0,1.0,0,0.16666666666666666,-0.021324373564939575
1581,R1611T,7.0,1.0,0,0.5,0.38642557651991616
1582,R1611T,8.0,1.0,0,0.0,0.1472375087351502
1583,R1611T,9.0,1.0,0,0.5833333333333333,0.26593478586403113
1584,R1611T,1.0,1.0,1,0.6444444444444444,0.5156184486373165
1585,R1611T,2.0,1.0,1,0.25,0.17194357092941998
1586,R1611T,3.0,1.0,1,0.0,0.053681865828092236
1587,R1611T,4.0,1.0,1,0.27777777777777773,0.1628188329839273
1588,R1611T,5.0,1.0,1,0.2333333333333333,0.11207197763801535
1589,R1611T,6.0,1.0,1,0.4444444444444444,0.2564534042128382
1590,R1611T,7.0,1.0,1,0.0,-0.11357442348008387
1591,R1611T,8.0,1.0,1,0.20833333333333331,0.35557084206848355
1592,R1611T,9.0,1.0,1,1.0,0.6826014525306978
1593,R1611T,1.0,,2,,
1594,R1611T,2.0,,2,,
1595,R1611T,3.0,,2,,
1596,R1611T,4.0,,2,,
1597,R1611T,5.0,,2,,
1598,R1611T,6.0,,2,,
1599,R1611T,7.0,,2,,
1600,R1611T,8.0,,2,,
1601,R1611T,9.0,,2,,
1602,R1611T,1.0,,3,,
1603,R1611T,2.0,,3,,
1604,R1611T,3.0,,3,,
1605,R1611T,4.0,,3,,
1606,R1611T,5.0,,3,,
1607,R1611T,6.0,,3,,
1608,R1611T,7.0,,3,,
1609,R1611T,8.0,,3,,
1610,R1611T,9.0,,3,,
1611,R1611T,1.0,,4,,
1612,R1611T,2.0,,4,,
1613,R1611T,3.0,,4,,
1614,R1611T,4.0,,4,,
1615,R1611T,5.0,,4,,
1616,R1611T,6.0,,4,,
1617,R1611T,7.0,,4,,
1618,R1611T,8.0,,4,,
1619,R1611T,9.0,,4,,
1620,R1611T,1.0,,5,,
1621,R1611T,2.0,,5,,
1622,R1611T,3.0,,5,,
1623,R1611T,4.0,,5,,
1624,R1611T,5.0,,5,,
1625,R1611T,6.0,,5,,
1626,R1611T,7.0,,5,,
1627,R1611T,8.0,,5,,
1628,R1611T,9.0,,5,,
1629,R1611T,1.0,,6,,
1630,R1611T,2.0,,6,,
1631,R1611T,3.0,,6,,
1632,R1611T,4.0,,6,,
1633,R1611T,5.0,,6,,
1634,R1611T,6.0,,6,,
1635,R1611T,7.0,,6,,
1636,R1611T,8.0,,6,,
1637,R1611T,9.0,,6,,
1638,R1612E,1.0,1.0,0,0.3333333333333333,0.19339622641509435
1639,R1612E,2.0,1.0,0,0.0,0.10944357092941999
1640,R1612E,3.0,1.0,0,0.0,0.053681865828092236
1641,R1612E,4.0,1.0,0,0.08333333333333333,0.08642994409503843
1642,R1612E,5.0,1.0,0,0.27777777777777773,0.07873864430468203
1643,R1612E,6.0,1.0,0,0.0,0.11756451532394928
1644,R1612E,7.0,1.0,0,0.0,0.13642557651991613
1645,R1612E,8.0,1.0,0,0.375,0.25140417540181687
1646,R1612E,9.0,1.0,0,0.8333333333333333,0.4742681191973645
1647,R1612E,1.0,,1,,
1648,R1612E,2.0,,1,,
1649,R1612E,3.0,,1,,
1650,R1612E,4.0,,1,,
1651,R1612E,5.0,,1,,
1652,R1612E,6.0,,1,,
1653,R1612E,7.0,,1,,
1654,R1612E,8.0,,1,,
1655,R1612E,9.0,,1,,
1656,R1612E,1.0,,2,,
1657,R1612E,2.0,,2,,
1658,R1612E,3.0,,2,,
1659,R1612E,4.0,,2,,
1660,R1612E,5.0,,2,,
1661,R1612E,6.0,,2,,
1662,R1612E,7.0,,2,,
1663,R1612E,8.0,,2,,
1664,R1612E,9.0,,2,,
1665,R1612E,1.0,,3,,
1666,R1612E,2.0,,3,,
1667,R1612E,3.0,,3,,
1668,R1612E,4.0,,3,,
1669,R1612E,5.0,,3,,
1670,R1612E,6.0,,3,,
1671,R1612E,7.0,,3,,
1672,R1612E,8.0,,3,,
1673,R1612E,9.0,,3,,
1674,R1612E,1.0,,4,,
1675,R1612E,2.0,,4,,
1676,R1612E,3.0,,4,,
1677,R1612E,4.0,,4,,
1678,R1612E,5.0,,4,,
1679,R1612E,6.0,,4,,
1680,R1612E,7.0,,4,,
1681,R1612E,8.0,,4,,
1682,R1612E,9.0,,4,,
1683,R1612E,1.0,,5,,
1684,R1612E,2.0,,5,,
1685,R1612E,3.0,,5,,
1686,R1612E,4.0,,5,,
1687,R1612E,5.0,,5,,
1688,R1612E,6.0,,5,,
1689,R1612E,7.0,,5,,
1690,R1612E,8.0,,5,,
1691,R1612E,9.0,,5,,
1692,R1612E,1.0,,6,,
1693,R1612E,2.0,,6,,
1694,R1612E,3.0,,6,,
1695,R1612E,4.0,,6,,
1696,R1612E,5.0,,6,,
1697,R1612E,6.0,,6,,
1698,R1612E,7.0,,6,,
1699,R1612E,8.0,,6,,
1700,R1612E,9.0,,6,,
1701,R1613T,1.0,1.0,0,0.3611111111111111,0.37395178197064993
1702,R1613T,2.0,1.0,0,0.0,-0.11277865129280222
1703,R1613T,3.0,1.0,0,0.125,-0.13381813417190774
1704,R1613T,4.0,1.0,0,0.4583333333333333,0.19059661076170514
1705,R1613T,5.0,1.0,0,0.0,-0.004594689028651303
1706,R1613T,6.0,1.0,0,0.16666666666666666,0.2008978486572826
1707,R1613T,7.0,1.0,0,0.16666666666666666,0.05309224318658279
1708,R1613T,8.0,1.0,0,0.3958333333333333,0.22015417540181687
1709,R1613T,9.0,1.0,0,0.5,0.2242681191973645
1710,R1613T,1.0,1.0,1,0.0,0.0128406708595388
1711,R1613T,2.0,1.0,1,0.4444444444444444,0.3316657931516422
1712,R1613T,3.0,1.0,1,0.5,0.24118186582809226
1713,R1613T,4.0,1.0,1,0.25,-0.017736722571628172
1714,R1613T,5.0,1.0,1,0.16666666666666666,0.16207197763801534
1715,R1613T,6.0,1.0,1,0.0,0.03423118199061595
1716,R1613T,7.0,1.0,1,0.3333333333333333,0.21975890985324945
1717,R1613T,8.0,1.0,1,0.4583333333333333,0.28265417540181687
1718,R1613T,9.0,1.0,1,1.0,0.7242681191973646
1719,R1613T,1.0,,2,,
1720,R1613T,2.0,,2,,
1721,R1613T,3.0,,2,,
1722,R1613T,4.0,,2,,
1723,R1613T,5.0,,2,,
1724,R1613T,6.0,,2,,
1725,R1613T,7.0,,2,,
1726,R1613T,8.0,,2,,
1727,R1613T,9.0,,2,,
1728,R1613T,1.0,,3,,
1729,R1613T,2.0,,3,,
1730,R1613T,3.0,,3,,
1731,R1613T,4.0,,3,,
1732,R1613T,5.0,,3,,
1733,R1613T,6.0,,3,,
1734,R1613T,7.0,,3,,
1735,R1613T,8.0,,3,,
1736,R1613T,9.0,,3,,
1737,R1613T,1.0,,4,,
1738,R1613T,2.0,,4,,
1739,R1613T,3.0,,4,,
1740,R1613T,4.0,,4,,
1741,R1613T,5.0,,4,,
1742,R1613T,6.0,,4,,
1743,R1613T,7.0,,4,,
1744,R1613T,8.0,,4,,
1745,R1613T,9.0,,4,,
1746,R1613T,1.0,,5,,
1747,R1613T,2.0,,5,,
1748,R1613T,3.0,,5,,
1749,R1613T,4.0,,5,,
1750,R1613T,5.0,,5,,
1751,R1613T,6.0,,5,,
1752,R1613T,7.0,,5,,
1753,R1613T,8.0,,5,,
1754,R1613T,9.0,,5,,
1755,R1613T,1.0,,6,,
1756,R1613T,2.0,,6,,
1757,R1613T,3.0,,6,,
1758,R1613T,4.0,,6,,
1759,R1613T,5.0,,6,,
1760,R1613T,6.0,,6,,
1761,R1613T,7.0,,6,,
1762,R1613T,8.0,,6,,
1763,R1613T,9.0,,6,,
1764,R1615T,1.0,1.0,0,0.0,0.19339622641509435
1765,R1615T,2.0,1.0,0,0.0,0.10944357092941999
1766,R1615T,3.0,1.0,0,0.0,0.053681865828092236
1767,R1615T,4.0,1.0,0,0.20833333333333331,0.08642994409503843
1768,R1615T,5.0,1.0,0,0.0,0.07873864430468203
1769,R1615T,6.0,1.0,0,0.0,0.11756451532394928
1770,R1615T,7.0,1.0,0,0.0,0.13642557651991613
1771,R1615T,8.0,1.0,0,0.3333333333333333,0.25140417540181687
1772,R1615T,9.0,1.0,0,0.125,0.4742681191973645
1773,R1615T,1.0,,1,,
1774,R1615T,2.0,,1,,
1775,R1615T,3.0,,1,,
1776,R1615T,4.0,,1,,
1777,R1615T,5.0,,1,,
1778,R1615T,6.0,,1,,
1779,R1615T,7.0,,1,,
1780,R1615T,8.0,,1,,
1781,R1615T,9.0,,1,,
1782,R1615T,1.0,,2,,
1783,R1615T,2.0,,2,,
1784,R1615T,3.0,,2,,
1785,R1615T,4.0,,2,,
1786,R1615T,5.0,,2,,
1787,R1615T,6.0,,2,,
1788,R1615T,7.0,,2,,
1789,R1615T,8.0,,2,,
1790,R1615T,9.0,,2,,
1791,R1615T,1.0,,3,,
1792,R1615T,2.0,,3,,
1793,R1615T,3.0,,3,,
1794,R1615T,4.0,,3,,
1795,R1615T,5.0,,3,,
1796,R1615T,6.0,,3,,
1797,R1615T,7.0,,3,,
1798,R1615T,8.0,,3,,
1799,R1615T,9.0,,3,,
1800,R1615T,1.0,,4,,
1801,R1615T,2.0,,4,,
1802,R1615T,3.0,,4,,
1803,R1615T,4.0,,4,,
1804,R1615T,5.0,,4,,
1805,R1615T,6.0,,4,,
1806,R1615T,7.0,,4,,
1807,R1615T,8.0,,4,,
1808,R1615T,9.0,,4,,
1809,R1615T,1.0,,5,,
1810,R1615T,2.0,,5,,
1811,R1615T,3.0,,5,,
1812,R1615T,4.0,,5,,
1813,R1615T,5.0,,5,,
1814,R1615T,6.0,,5,,
1815,R1615T,7.0,,5,,
1816,R1615T,8.0,,5,,
1817,R1615T,9.0,,5,,
1818,R1615T,1.0,,6,,
1819,R1615T,2.0,,6,,
1820,R1615T,3.0,,6,,
1821,R1615T,4.0,,6,,
1822,R1615T,5.0,,6,,
1823,R1615T,6.0,,6,,
1824,R1615T,7.0,,6,,
1825,R1615T,8.0,,6,,
1826,R1615T,9.0,,6,,
1827,R1618J,1.0,1.0,0,0.5,0.19339622641509435
1828,R1618J,2.0,1.0,0,0.0,0.10944357092941999
1829,R1618J,3.0,1.0,0,0.0,0.053681865828092236
1830,R1618J,4.0,1.0,0,0.0,0.08642994409503843
1831,R1618J,5.0,1.0,0,0.0,0.07873864430468203
1832,R1618J,6.0,1.0,0,0.2222222222222222,0.11756451532394928
1833,R1618J,7.0,1.0,0,0.0,0.13642557651991613
1834,R1618J,8.0,1.0,0,0.25,0.25140417540181687
1835,R1618J,9.0,1.0,0,0.5,0.4742681191973645
1836,R1618J,1.0,,1,,
1837,R1618J,2.0,,1,,
1838,R1618J,3.0,,1,,
1839,R1618J,4.0,,1,,
1840,R1618J,5.0,,1,,
1841,R1618J,6.0,,1,,
1842,R1618J,7.0,,1,,
1843,R1618J,8.0,,1,,
1844,R1618J,9.0,,1,,
1845,R1618J,1.0,,2,,
1846,R1618J,2.0,,2,,
1847,R1618J,3.0,,2,,
1848,R1618J,4.0,,2,,
1849,R1618J,5.0,,2,,
1850,R1618J,6.0,,2,,
1851,R1618J,7.0,,2,,
1852,R1618J,8.0,,2,,
1853,R1618J,9.0,,2,,
1854,R1618J,1.0,,3,,
1855,R1618J,2.0,,3,,
1856,R1618J,3.0,,3,,
1857,R1618J,4.0,,3,,
1858,R1618J,5.0,,3,,
1859,R1618J,6.0,,3,,
1860,R1618J,7.0,,3,,
1861,R1618J,8.0,,3,,
1862,R1618J,9.0,,3,,
1863,R1618J,1.0,,4,,
1864,R1618J,2.0,,4,,
1865,R1618J,3.0,,4,,
1866,R1618J,4.0,,4,,
1867,R1618J,5.0,,4,,
1868,R1618J,6.0,,4,,
1869,R1618J,7.0,,4,,
1870,R1618J,8.0,,4,,
1871,R1618J,9.0,,4,,
1872,R1618J,1.0,,5,,
1873,R1618J,2.0,,5,,
1874,R1618J,3.0,,5,,
1875,R1618J,4.0,,5,,
1876,R1618J,5.0,,5,,
1877,R1618J,6.0,,5,,
1878,R1618J,7.0,,5,,
1879,R1618J,8.0,,5,,
1880,R1618J,9.0,,5,,
1881,R1618J,1.0,,6,,
1882,R1618J,2.0,,6,,
1883,R1618J,3.0,,6,,
1884,R1618J,4.0,,6,,
1885,R1618J,5.0,,6,,
1886,R1618J,6.0,,6,,
1887,R1618J,7.0,,6,,
1888,R1618J,8.0,,6,,
1889,R1618J,9.0,,6,,
1890,R1619T,1.0,1.0,0,0.5,0.19339622641509435
1891,R1619T,2.0,1.0,0,0.0,0.10944357092941999
1892,R1619T,3.0,1.0,0,0.0,0.053681865828092236
1893,R1619T,4.0,1.0,0,0.0,0.08642994409503843
1894,R1619T,5.0,1.0,0,0.1111111111111111,0.07873864430468203
1895,R1619T,6.0,1.0,0,0.08333333333333333,0.11756451532394928
1896,R1619T,7.0,1.0,0,0.0,0.13642557651991613
1897,R1619T,8.0,1.0,0,0.08333333333333333,0.25140417540181687
1898,R1619T,9.0,1.0,0,0.3333333333333333,0.4742681191973645
1899,R1619T,1.0,,1,,
1900,R1619T,2.0,,1,,
1901,R1619T,3.0,,1,,
1902,R1619T,4.0,,1,,
1903,R1619T,5.0,,1,,
1904,R1619T,6.0,,1,,
1905,R1619T,7.0,,1,,
1906,R1619T,8.0,,1,,
1907,R1619T,9.0,,1,,
1908,R1619T,1.0,,2,,
1909,R1619T,2.0,,2,,
1910,R1619T,3.0,,2,,
1911,R1619T,4.0,,2,,
1912,R1619T,5.0,,2,,
1913,R1619T,6.0,,2,,
1914,R1619T,7.0,,2,,
1915,R1619T,8.0,,2,,
1916,R1619T,9.0,,2,,
1917,R1619T,1.0,,3,,
1918,R1619T,2.0,,3,,
1919,R1619T,3.0,,3,,
1920,R1619T,4.0,,3,,
1921,R1619T,5.0,,3,,
1922,R1619T,6.0,,3,,
1923,R1619T,7.0,,3,,
1924,R1619T,8.0,,3,,
1925,R1619T,9.0,,3,,
1926,R1619T,1.0,,4,,
1927,R1619T,2.0,,4,,
1928,R1619T,3.0,,4,,
1929,R1619T,4.0,,4,,
1930,R1619T,5.0,,4,,
1931,R1619T,6.0,,4,,
1932,R1619T,7.0,,4,,
1933,R1619T,8.0,,4,,
1934,R1619T,9.0,,4,,
1935,R1619T,1.0,,5,,
1936,R1619T,2.0,,5,,
1937,R1619T,3.0,,5,,
1938,R1619T,4.0,,5,,
1939,R1619T,5.0,,5,,
1940,R1619T,6.0,,5,,
1941,R1619T,7.0,,5,,
1942,R1619T,8.0,,5,,
1943,R1619T,9.0,,5,,
1944,R1619T,1.0,,6,,
1945,R1619T,2.0,,6,,
1946,R1619T,3.0,,6,,
1947,R1619T,4.0,,6,,
1948,R1619T,5.0,,6,,
1949,R1619T,6.0,,6,,
1950,R1619T,7.0,,6,,
1951,R1619T,8.0,,6,,
1952,R1619T,9.0,,6,,
1953,R1620J,1.0,1.0,0,0.0,0.19339622641509435
1954,R1620J,2.0,1.0,0,0.0625,0.10944357092941999
1955,R1620J,3.0,1.0,0,0.0,0.053681865828092236
1956,R1620J,4.0,1.0,0,0.2222222222222222,0.08642994409503843
1957,R1620J,5.0,1.0,0,0.2222222222222222,0.07873864430468203
1958,R1620J,6.0,1.0,0,0.2222222222222222,0.11756451532394928
1959,R1620J,7.0,1.0,0,0.5,0.13642557651991616
1960,R1620J,8.0,1.0,0,0.13333333333333333,0.25140417540181687
1961,R1620J,9.0,1.0,0,0.5,0.4742681191973645
1962,R1620J,1.0,,1,,
1963,R1620J,2.0,,1,,
1964,R1620J,3.0,,1,,
1965,R1620J,4.0,,1,,
1966,R1620J,5.0,,1,,
1967,R1620J,6.0,,1,,
1968,R1620J,7.0,,1,,
1969,R1620J,8.0,,1,,
1970,R1620J,9.0,,1,,
1971,R1620J,1.0,,2,,
1972,R1620J,2.0,,2,,
1973,R1620J,3.0,,2,,
